Reviews,Label
"Having seen several less than great reviews, I am happy to share a very positive experience. Made an appointment to have a brake control installed and it was done under time and under budget. Tom, the service advisor and Juan who did the install were both Excellent.",positive
"I have owned five RVs through the years and dealt with a multitude of dealerships. The absolute worst, by far, is Desert Autoplex in Mesa, Arizona. First off: it takes several days and many phone calls to get someone to answer the phone. You get recorded responses such as: ""No one is available to take your call"" or, ""Hold on while I tried to connect you"" and then you get disconnected. Then when you do get someone, they are usually quite vague about whatever information you are calling for be it service, sales, or administration. I bought an RV from them which required some immediate maintenance. I picked it up after they handed me the signoff sheet and I trustingly drove off only to find a day later that some of the work had not been performed. There are some really nice people there trying to do their job but they seem very shorthanded and very poorly managed. There are many shortcomings, i.e., the telephone service, which could be handled easily if only the owner/manager would take an interest and do something. Note the BBB has a big REVOKED on its Desert Autoplex site.",negative
"I have been here a couple times and the experience was good until today 4/1/2017. My wife and I are pretty close to acquiring an Airstream. In an effort to determine affordability options I asked to speak their finance team to understand the term and rates available. Instead of getting a finance manager they sent the sales manager to speak with me. He told me I have to negotiate price before I can understand what available financing options are...and told me if I don't like them, "" then you can go to your own bank"" . I expressed my income range, told them I could provide them with the FICO score they needed to estimate my rates and term. As well as providing an estimated loan to value to work from. The sales manager wasn't polite and stated that they sell ""ten units daily"" and ""this is how we do it here""... I like Brian Knox the sales rep, he is great, so I'm not sure whether to still consider this facility anymore.",negative
"They really do know how to insult people! Wanted to possibly trade my boat in if the price was right. Low retail for my boat is 39,000. They just offered me 17.000! Insulting and we were dealing with one then got left with another for the ol bait and switch! I'm happy to keep my boat, thanks!!!",negative
"If I could rate this a zero, I would...I took my 2015 Ventana there for service (based on Newmars recommendation) in mid may....I just got it back in mid august (just short of three months!)...no one would call me (even after two visits to the store personally where they promised to my face they would call me very week), I had no idea what was going on...I was (finally) told to come to the store to pick up my vehicle (after ten weeks) and when I showed up, the coach was STILL not repaired (repairs noted at the time of checkin in may)...I was (seriously) not happy...my coach finally got back to my place this week (after almost three months)...I would NEVER recommend Desert Autoplex for either service or sales...if they can't fix them, they should not sell them!",negative
"This place has the worst customer service I have ever experienced!!! We purchased a boat there a few weeks ago and after taking it out twice on the lake it wouldn't start! We called 10.... Yes 10 times to get it into the shop for repairs! They even hung up on me once! They were ZERO help fixing our boat. We then decided to call Conplete Marine and they were sooo helpful. Helped us diagnose our boat over the phone since they weren't able to get it in that day their shop. We had to pick up our part from CP Marine and the mechanic was also super helpful giving my husband tips on how to change it out. Everyone you talk to has a different answer, so be careful what you believe at Desert Autoplex. We were told our boat came with a 1 year warranty that would cover us, well when we were signing paper work that showed to be false. We were also told they would do a complete run,test, and over view of the engine before we took it off the lot to make sure everything was perfect for us..... They didn't! The spark plugs were old and rusted and needed to be changed, the main breaker switch wasn't working it was jammed and needed to be replaced, the battery was about 10 years old and needed to be replaced..... So I would say they did nothing!! My husband also noticed out rear tail light on the trailer was out. When he opened it to check the bulb the entire house for the light fell apart and was rusted... The guys in the shop told us no problem they would order a new one and we could pick up next week... But do you think we can get ahold of them for it?? Take your business else where, this place is a joke!",negative
I was surprised to see all the great reviews on Desert Autoplex RV. Maybe we visited on an off day but I would never go back. My husband and I wanted to look at RV's and that seemed to be the problem. We were looking and not buying. The sales person was like a vulture and when we said we were only looking he responded very rudely. If his intention was to have us leave it worked. We left and will never go back.,negative
"Desert Autoplex was wonderful to deal with start to finish. Nancy and Brian were great salespeople. Brian was very knowledgeable no matter which unit we looked at and they were both extremely patient no-pressure, no-hassle. Both finance guys Justin and Joe were great, again, no pressure and no hassle. The delivery man, Shawn was AWESOME. He did the walk-through with us and repaired everything he could find wrong with the coach before we ever checked it out. He answered all our questions and even made a couple additional repairs we found during the walk through. Art was great and helped us out when our salesman or finance guys were off. This entire experience was absolutely wonderful. This dealership goes out of their way to be awesome and truly seemed to appreciate our business. Everyone we encountered thanked us for our business even if they weren't involved in the sale.",positive
"If you have a choice, get on a plane, bus, or car and go there right now for anything RV. Top notch sales staff, service with honesty and integrity. It's your money, spend it where you will feel good about the transaction!",positive
"This place was a high pressure sales tactic. They also dont list prices and were trying to sell at much higher proces then we've seen elsewhere. If they ask you to come inside afterwards, dont do it!",negative
"I did a great deal of research back in May of 2015 over the internet but decided to see what Desert Autoplex could do to compete...what a surprise! Not only did they compete we had the personal and zero pressure from a very informative Sales and Delivery staff! CJ and Art were fantastic and came within a few hundred dollars of the best price I could find on my Forest River XLR. When it came to the delivery, our RV was impeccable and the delivery crew spent all the time needed covering everything. The reason it took me so long to write this is because I now have a chance to compliment their service. As for any RV after a few trips you will encounter some issues, the Service Manager Christina, and even the owner Aaron was so accommodating and totally understood each of my squawks (aircraft term) and ensured everything would be covered. Class act team of professionals...when I upgrade, Aaron, CJ, Art and the whole team will certainly get a visit from me!!!",positive
"Stopped at Desert Autoplex to browse their Class A motorhomes. Unfortunately, the same rude sales person was still there. We ran into this guy last year when we were looking and should have learned our lesson and stayed away. Last year he told us, without knowing any of our information, we could not afford the coach we were looking at. This year he told us we were wasting his time and we shouldn't be looking at million dollar coaches if we had $100,000 budget (never discussed any price range). I guess his mother never taught him not to judge a book by its cover. My husband told him he was retired from the Air Force and the guy said ""oh, sorry about that"". Nice thing to say to a veteran. Will definitely take our business elsewhere and encourage our RV friends to do the same.",negative
"Mike Hewett is a very responsive and knowledgable salesman. We did not purchase from him because we chose a different used unit elsewhere that fit our needs better, but Mike was the best salesman we came across - someone that would help us be successful quickly.",positive
"No pressure and informative sales persons. Easy to work with fro sales to finance to service. Worked hard to earn my business and I respect that. Will definitely return for further purchases. First timer purchasing a class A was a difficult decision for me and this dealer worked with me to the deal was comfortable for me. I cannot say that about their neighbor CW. After several months of looking at many different RVs and visiting several dealers, this was one of a few that treated their customers with respect. They are busy and have a diverse inventory but are patient though negotiations. Honest to boot!",positive
"I've had my RV serviced here 3 times. They do s stellar job! Lori in Service is excellent at listening to what's wrong and questioning to verify understanding. She's also on top of everything and gives timely updates as repairs are being completed. I bought my RV in Florida so, typically, we would expect to be put at the bottom of their list of customers. Just the opposite is true - I'm treated as if I bought it there. Lori is a winner - Desert Autoplex is lucky to have her.",positive
Beware of this place. They low ball the hell out of you on the trade in. Then jack the price up on the trailer you're interested in. I would not do business with this company.,negative
"Desert Autoplex has been around since the late nineties when they started out in Scottsdale where I bought my Bmw 3-series convertible. They advanced into being an RV dealer including taking on several new lines of trailers including Airstream and they have a huge selection of motorhomes including Newmar. I bought my first RV ever from them last month, an amazing class C by Forest River powered by the Mercedes diesel motor. We have already put on 5,000 miles and have traveled several states. I just found out they have grown again in size and have now taken over a huge facility that used to house McMahons rv on main street just east of Gilbert road. I plan on only servicing my new baby at their expanded service center. They're now conveniently right next door to Camping World where I used to buy accessories for my pop-up trailer. Now I'm just waiting for their new accessories boutique store to open soon. Check out these guys if you're in the market. The sales staff is very pleasant and the owner is right by their side working and making everything flow perfectly smooth.",positive
"Great place to buy a vehicle. I was in the market for a acura mdx 2003-2006 for my wife and was looking locally for a while. The private sellers that were selling them and the small dealers that had some in stock were not very well kept regarding the interior and exterior condition. In addition they were overpriced. I continued looking and found one listed through eBay. From the pictures of this mdx listed by Desert Autoplex was one of the cleanest I'd ever seen. I contacted Eric about the vehicle, who was great to work with,any questions I had he'd answer or he'd get back to me within a couple of hours. He provided records and receipts proving how well maintained this vehicle was. Well I drove 350+ miles from hesperia ca in a rental because the vehicle and price were no doubt worth it. When we arrived there we were greeted with refreshments and were allowed to inspect and drive the vehicle. It was just as described and pictured online. No picture cropping or misinformation. They were a pleasure to do business with and would do business with them again without hesitation. They also sell some brand new nice looking Rv's and streamliners. Thanks again Desert Autoplex.",positive
"I recently purchased a 2009 Toyota Prius for my daughter from Desert Autoplex. I worked with Lorenda and it was a pleasure doing business with her. Everyone was courteous, friendly and helpful. There was no pressure and I liked how they let me test drive the car alone without any selling during the drive. I took it to a Toyota dealer for a pre-purchase inspection and Desert Autoplex took care of a few minor items before the purchase. They were also very flexible in meeting me at my credit union to make the final transaction. It was a fair price and my daughter is thrilled with the car! This is the first time I've made a purchase from an independent car dealer. I was a little hesitant at first but they made the whole experience easy. I would definitely do business with them again.",positive
"I made a 12 day reservation with Dollar in October so I could avoid the holiday rush and prices. When my flight arrived at 11:40 I went directly to the the Dollar counter only to find no one there. They are suppose to close at 12:00 and other vendor like Avis and Hertz were open. Dollar cancelled my reservation and when I called them the following morning they could not offer me the same deal. Their price at that time was 1.5 times the price I had in October. In addition they tried to make it my fault for the loss of the reservation. I ended up renting a car from another vendor. I will NEVER RENT FROM DOLLAR AGAIN. Bad service. No Respect for reservations. No acceptance of responsibility and Dollar, not the customer come first. You will be Wise to choose someone else too.",negative
"I will NEVER rent from Dollar again. I rented a car in Pittsburgh and went through several cashless tolls in WV. I called Dollar when I learned this and they said just to opt in to their toll paying service when I return the vehicle. When I return the vehicle, I learn that that option is not applicable to my vehicle. I have tried calling customer service and all I get is ""we will wait and see what happens"". What is going to happen is a $15.00 administrative fee capped at $90 plus the tolls. Even the WV toll authority said to let them know that I wish to handle the charges. Dollar will not allow me to do that. Thus I am beating them to the punch and changing my credit card number before they can charge my card. This place is really something else.",negative
"Dollar car rental is great! Great customer service, easy to reserve and fast checkout, and great prices. The cars are great too.",positive
"I had a really good experience working with Dollar rentals at Pittsburgh International Airport. The car was clean, no problems, and the two folks who helped me during pickup and drop off were really nice and eager to help.",positive
"I was overcharged approximately $250 by these people. When I called their customer service and complained, they promised to issue a refund FOR THEIR MISTAKE. A month later - no refund. So I had to call AGAIN and speak to another series of consistently less-than-helpful customer service people who said that I had to call back AGAIN and ask for a different department and then hung up on me. My opinion: NEVER rent a car from Dollar. They are incompetent and now I have to go through the hassle of disputing the charges with VISA. Terrible experience. I would give zero stars if I could.",negative
"We reserved a compact or better car thru hotwire.com. Went to Dollar at the airport to pick up and asked if there was something better. Troy gave us a Chevy Spark, a car neither of us had even heard of. Arrived at the parking spot and were highly disappointed, especially since we were surrounded by many much better vehicles on a slow Sunday. Didn't realize until we checked on line at our hotel that we didn't even get a compact or better, but an economy level vehicle. Shame on you Troy and DollarRent a car. Very shoddy interaction. Driving our tin can around the hills of Pittsburgh reminds us everyday not use Dollar again.",negative
"Crooks and should be turned in for fraud. Never renting from Dollar again. To go more in detail, this is about the second or third time renting from them. First time, no issue. We were wondering what the bad reviews were about. Then this time, Dollar's true colors shined. We rented the car in Pgh, PA, no problem. We had the car for a long weekend, no car wrecks, no accidents, nothing. Not even a scratch. Returned the car to someone who worked for Dollar who actually LOOKED IT OVER AS WE RETURNED IT, and no problem. Then about 2 or 3 weeks later, I got a call from Dollar Claims in FL telling me I had to pay about $500+ for an accident that I NEVER had. They said they sent a letter out a while ago to my billing address explaining it. To this day, I still haven't gotten that letter. My fiancé and I both have asked for this letter to be sent out. My current residential address is out of state, and they stated a few weeks ago they would send me a letter... Again, no letter. They called me again, and I asked for another letter... Still waiting for it. We find it a little odd that this ""letter"" hasn't made it to one of our addresses, yet they keep trying to collect money from us! Fraud all over it if you ask me. Absolutely never renting from them again. I would actually give zero stars if I could. Their company needs to be investigated for fraud AND shut down. I will willingly pay more to rent a car from somewhere who actually treats their customers with respect and doesn't try and collect money without proof.",negative
"Employees were courteous, got the car quickly (via dollar express membership - avoiding all of the usual upsells), and had no trouble with the return (having kept/shown my sub-10 mile gas receipt), but despite having reserved a compact, I was provided a tiny chevy spark sub-compact (the image next to the ""economy"" class on their website). Otherwise, the car was clean and had XM, but assigning something as tiny as a chevy spark to someone who made a compact reservation is borderline fraud in my book. Luckily it was a short reservation, and I didn't get into any trouble due to the seriously underpowered engine.",negative
The worst. 100% horrible. No one use Dollar Rent A Car ever. They are crooks and will over charge and straight up rip you off at every turn. There are plenty of other car rental companies to use if you must rent a car. I'd give them ZERO stars if it were an option.,negative
They added a nearly $10 charge for gasoline even though I returned it completely full. Was assured by the agent that it would be credited back. It wasn't. Have not been able to get them to remove the charge. I've rented from Dollar satisfactorily in other locations but will never do business here again. Avoid at all costs.,negative
id give them zero stars if it were an option. Honestly....this company is borderline corrupt! I will not rent from them again. ive never had a worse experience........actually ive never had a bad experience til dollar. go to any other company not dollar!,negative
Terrible!! The staff at front desk is awful! Went for our best friends wedding there!( their wedding planner is amazing) just the night front desk lady Denise was the rudest person! She was so mean and told us she didn't care we called the manager on her! Curtains In rooms do not shut with big lights right outside,negative
Always stay here when flight early. Very clean. Very easy to find wendys and bob evans across street an few others They take u to airport an pic u up. Never a problem room always clean if something wrong they will correct it. They have pool and bar restaurant always friendly and u get a cookie and bittle watet,positive
"Hotel not bad, clean. The toilet way too close to the shower/tub. Is that so you go and still be in the shower? LOL. AC in my room made noise all night. :/ Late night shuttle ride and check in. Both the shuttle driver and front desk guy obviously not happy with their jobs, because it shows. Overall, not bad.",negative
Great experience at this hotel. Staff is very helpful and friendly. Easy parking. Clean room. They have fruit at the front counter. Excellent choice if you are flying out of the Pittsburgh airport.,positive
"Really nice, relaxing, awesome hotel. It was exactly what we needed. A great nights rest. Lots of space. Did I mention it was relaxing? :) We picked this place since we had an early morning flight out the next day. Unfortunately we weren't here long since we checked in late, but it was sooo wonderful nonetheless. Front desk folks were so polite and nice. Lots of parking in their large parking lot. It was awesome all the way down to the thick, absorbent, soft and luxurious towels!",positive
"Probably 2.5 stars. Attended an event. They ran out of the entree with more than 20 people left to serve and did not replenish. What food we had was OK, typical buffet. No coffee or ice tea. I guess you could buy it but we were out of money with $10 house wine and $8 domestic beer. I understand the rooms were hot, dark and small. Luckily we did not have to spend the night. Thought Doubletree would be a lot better.",negative
"Stopped in Pittsburgh on a family vacation, I'm a Hilton honors member so I tried to book a room in the Hilton by the airport. Called and was immediately transferred to reservations without even hearing the date I wanted to reserve. After over 40 min on hold with reservations, I gave up and booked online. When the confirmation came, it was for the following week!!! After another 20 minutes, I managed to correct the reservation. By then, we arrived at the hotel, which of course was largely empty. Asked for a room with 2 beds, was given a price over 30% more than the online price!!!was Told by the rude clerk that they couldn't match online prices, despite me showing her the reservation. The manager wasn't any help either. The only answer they had was no and we can't! Left and went next door to the Marriott, got a king with a couch bed and a roll out for $89, $40 less than the Hilton. Avoid this hotel",negative
"Excellent rooms, beds, and pillows. There's a PokéStop right outside the front door and we could reach it from most places in the hotel. Most staff were very friendly although we did have one interaction with a manager and a desk attendant who were rude. The restaurant offered nothing that looked exciting and was overpriced. But, still...the room sizes, beds, pillows, and most of the staff merit four stars. I wish there was a 4.5 rating.",positive
"The double tree is always a good stay!!! I mean always a good stay!! I enjoyed the cookie once we checked in:) The front staff was really nice and in our room we had a fridge and there was a microwave in the downstairs com an area. It was great. We stayed here about a week ago to make the trip easier to the airport the night before. With our flight leaving at 0600 and us living an hour and a half from the airport, not to mention its 2hour ahead check in for international flights! So we opted to stay at a hotel near the airport. Smart move on me and the Hubby's part:-)the room was super clean and it had a bath tub and a shower! TV was a good size and cable of course. However we usually flip straight to HGTV. If you are looking for a nice stay pick the double tree!",positive
"I ordered my room through a third party site which was $26 cheaper a night than with my HHonors and ordering directly from the hotel site. I was already disappointed by that. Check in was fine. The room has a bizarre layout. You can't open the door, closet, or bathroom simultaneously with any combination of the three. So good luck if you're trying to exit the bathroom while someone is in the closet! You're literally stuck. The pool is in the lower level which is a little weird. It had a strong smell of chlorine but was cloudy. There was a group of kids acting wild jumping/diving, running and jumping between the hot tub (which is right next to the indoor pool) and the pool. There were absolutely NO towels in the swimming area! I used the phone to call the front desk and no one answered! I tried several times before finally giving up and walking with two dripping wet kids to the front desk. The attendant could have cared less that there weren't towels or why no one answered the phone. I did advise she send someone down to check on the pool. I asked for house keeping to bring towels to our room (you only get 2 towels in the bathroom) but a half hour later we still hadn't received towels and called the front desk again. They don't offer complimentary breakfast but suggest you buy the $12.99 breakfast option. We passed. The room had hair in the bathroom, sticky floor around toilet and a big chunk of hair by the bed on the floor. It comes with a refrigerator and microwave right next to the bed! Don't count on them to ask how your stay was when you check out either. I was literally told ""ok you're good"" and that was the extent of my conversation with the front desk attendant.",negative
"Four nights here in what feels like a really bad steerage room in a tiny boat. The bathroom is small...too small with absolutely ZERO counter space. God help you if you try to open the door and someone left the closet open even the tiniest bit. It is too close and I'm surprised that any building codes allow such a dangerous flaw. You could easily get locked out or trapped in a fire. I think this crappy building was built after they stopped building anything with character in Pennsylvania and before they had any building codes or inspections. Truly a dump. The bed sags. The hallways are dark and cramped. The rooms are old and beyond help. The air conditioner seems to run when it wants and 72 can be 68 one night and 78 the next. 72 has yet to mean 72. That being said, the staff was very friendly and helpful. I increased my review from one to two stars based SOLELY on the staff. Come on Hilton, time to sell this old place to Super 8 and build something new. This is a serious blemish on your otherwise generally clear complexion.",negative
"Nice room! Booked online for 5 adults. When arrived they didn't have a room for 5. Didn't want us to have a roll away bed. Said they could only give us an extra blanket and pillow. As much as I love my mother n law, me my husband and her cant fit in a double bed. Lady at desk wanted to argue more than help us. We even offered to leave and find a different hotel. Finally they agreed to give us a roll away. Kept saying it was a fire hazard. Finally I said, I guess one of us will die if there's a fire.",negative
"From the warm cookie at check in, I knew this place was going to be great. Lol The front desk staff was awesome. Even though I'm from the area, they still let me in on some hidden gems in the area. Eggs N'at next door is great! I had to call down there once because of a noisy guest in the hallway (literally sitting down and leaning on my door, talking on her cell at 12am.. Drunk much?? Lol) and the matter was handled immediately. Anyhow, the hotel was kept up very nicely. Everything was cleaned to perfection. The housekeeping staff member that I interacted with one morning was super sweet and nice, and recommended her favorite lunch spot down the street when I was looking for some place I wasn't aware of - which just so happened to also be my fave in the area, so we had a little laugh. Primanti's... OMG drool!! Yum! The rooms are HUGE. The beds and pillows are dreamy. If you get on the back side of the hotel you get some real great views. This is literally close to everything. If you head north there are gas stations, Walgreens, McDonald's, and a Dunkin Donuts (which is about the only thing open late..) If you head south you will find Arby's, more gas stations, Eggs N'at. Directly across the street is a Bob Evans. Even if your daily destination is on the other side of the airport, it only takes about 7-10 minutes to get around the south end. Great location!! Also.. If you're signed up with Hilton Rewards, you get points for your stay which eventually end up earning you free nights.",positive
"Bad, bad, bad - like sleeping in Times Square! Horrendous cacophony of noise throughout the night - and I have no idea why. There was a continual barrage of thudding noises from the room above all night long. Like there was a really obese guy jumping around. But it couldn't have been that, so it must be something to do with maintenance. It makes no sense. The floor and wall structures here are very weak, poorly designed and simply cannot shield the vibrations. On top of that there's a relentless slamming of doors ever 15 minutes, again no idea why!!! I did get a clue as to why the sound comes into the room - there's a quarter inch gap at the bottom of each door that they have failed to cover. This doesn't explain the vibration issue or why someone is jumping around the place but it does explain why the sound travels into the room. The gap at the bottom of the door should be sealed with a sweep or smoke retarder device which will also prevent sound, but on my room door there was clear sunlight. I saw this on many doors. The noise may have been exacerbated for me by the fact that my room was close to the side stairwell. In itself the location should not be a problem - but they need to ensure the stair well doors have padding to reduce noise and proximate rooms are especially sound proof which they haven't done. It wouldn't surprise me if the lack of door sealer is also a fire safety risk as well. Attitude at check-in was OK, but later I called down to the desk to find out if they had a shaving kit and the same concierge (a middle aged lady) confirmed they had some items and I could come and get them, but with a very bad attitude like I was an idiot. This doesn't change my rating though - it was just that one person - subsequent encounters with staff were fully pleasant. Sometimes you can get a one-off bad experience. Bed was very bumpy and soft. Like sleeping on a huge sponge, very uncomfortable. Pillow's and sheet covers had a musty smell (like sweat/body odur) and my suspicion is that they might have been only lightly used by the previous guest and rather than replace the cleaner just straightened them out. During the whole stay there, there was a ladder parked up against the front entrance canopy - and this is a very big clue if you plan to stay here. The maintenance is shoddy. Admitedly there was some sort of maintenance going on, but can you imagine just leaving a ladder up against the front entrance of your home for days? I generally like Double Tree - but not this one. Take my advice and avoid, this place isn't worth it - but if you do decide to gamble and stay here just do two things: 1. Insist on being away from the side stairwell. 2. Check the bottom of your door is sealed. Ignore my advice at your peril and be prepared to experience a long night in HELL!!!!!",negative
I am surprised to find an excellent restaurant at a double tree hotel next to an airport. Kudos to the chef. I had the sous vide short ribs and they were as good as in a 3 Michelin restaurant,positive
"Two part review! Don't you just love them? PART 1: I initially came here to attend a wedding. I have never really been to a hotel for a wedding before, so I was expecting a somewhat unglamorous experience. Boy, was I wrong. They put on a magnificent event that included everything from the ceremony to the reception right on premise. The ceremony itself was held outside on their patio area. They set the area up beautifully with white chairs that formed an aisle to allow the wedding party make their way to the front. To say that the ceremony was quick is an understatement. It literally was over before I knew it. After the ceremony everyone moved inside for cocktails and appetizers. The area used for this was rather small or at least it felt that way. Maybe that was because everyone seemed to gather at one side instead of taken advantage of the whole space. I assume that when a person books a wedding here they are booking a package deal. I am not sure what the package deals are like, but the one that I attended included an open bar which seemed to please many people. The bartenders were very pleasant and able to make any drink you could think of with the supplies they had. I did not partake in the appetizer portion so I cannot speak of the taste, but it was a pretty impressive spread of finger foods. Once cocktail hour was over we were all encouraged to enter the ballroom area for the reception. The way it was set up gave you the notion that it was an expansive space. Dance floor in the middle with the bridal party table and tables on both sides for the guests. Two bar areas set up to attend to the guests needs and food was served by service staff. The food was pretty amazing I must say. I'm sure each package can mix and match to accommodate the tastes of all the guests. I remember there being three selections for choosing. Beef, chicken and a vegetarian friendly option. They also had a section for you to list any allergies you may have so you can avoid a catastrophe. It was basically a four course meal served to you. Appetizer was two rather big raviolis stuffed with spinach and feta cheese. Balsamic vinegar and oil lined the plate while an alfredo sauce topped the raviolis. When all were combined the taste was quite amazing. Up next was the salad. Field greens with a nice mixture of the basic vegetables you'd find in a salad. The entree was pretty amazing. Chicken breast with a delightful sauce placed over some asparagus spears with a side of colorful potatoes. The only thing I cannot judge here was the cake due to my allergies. Once dinner was served the dance floor began to get full and everyone danced the rest of the night away. Of course there was a cookie table; it was a Pennsylvania wedding ;) _____________________________________________________________ Part 2: Hotel review: Check in was a smooth process. A few clicks on the computer and programming of the room key and I was on my way. During check in they offer you a cookie. Unfortunately for me I was not able to partake due to allergies (God, I sound like a broken record). Even though I could not partake in a cookie, they were able to offer me a piece of fresh fruit, pretty amazing. The room itself was pretty amazing. HUGE is an understatement for the space in the room. All the amenities you would find in a typical hotel room. Free WiFi! Local TV stations and some basic cable. Let us talk about the bathroom a bit. This was a little bit of a 'meh' area. Don't get me wrong, everything was nice...except the tub. There were numerous nicks in the tub, maybe even something like gashes. The lighting was pretty bad as well. It is very dim and hard to see. One thing I did like about this is that the trash can was divided. One side for trash and one side for recycling. The only bad thing about my room was the location, right next to the stairwell. I know there was nothing they could do about it and it's not their fault. However, it's not fun hearing the doors slam all the time when people use them. Also, housekeeping, check out is by noon. If you see the 'Do Not Disturb' sign on the door, leave it at that.",positive
"We arrived late in the evening and was greeted with an energetic sincere smile. The gentleman must've been psychic 'cause he immediately pulled out those warm carby chocolate chip walnut cookies. Since I was busy slamming those treats up my nostrils for an awakening whiff, the better half checked us in. There are hotels left and right within this area since the Pittsburgh Airport is about 5 minutes away but our habit of choice is DoubleTree. Please remember, if you prefer the convenience of being near the airport you will hear the planes. I know...should be obvious. Free wifi as usual (thank ye) and free parking. I swear most of the cars parked are rentals from the airport lol so this is very beneficial. Now this location does not offer free bottles of water or at least not in our room. But each floor has a Coke vending machine and at $1.50 Dasani is available. Oh and Bigelow is their brand for hot tea. I was tickled that there's a Sheetz about a block away since we don't have that gas station/convenient store chain in our urban 'hood. Grab your snackable munchies and gratifying liquids there. Plus if you crave breakfast for dinner then head over to Bob Evans across the street. They too have free wifi so we nommed there while working on our iPad mini and laptop. For bath and body you will find Crabtree & Evelyn's Citron line. Overall a solid 3-star business-friendly hotel chain experience. They're consistently accommodating and professional. I've used them for workshops/meetings in my past life and I continue to consider them for work-related trips/events.",negative
An older property. The toilet leaked all over the floor. Lighting in room was poor. Typical over priced drinks and food.,negative
"7:30 am. And they're doing construction in the hotel. ??? perfect way to start the morning, especially since I'm stayin overnight due to a flight cancellation. Literally, HOW DO YOU LET CONSTRUCTION WORKERS WORK ON YOUR HOTEL AT 730 in the morning. Beyond comprehension",negative
"This is a winner of a hotel. Nicely apportioned rooms, good bar and restaurant, and friendly staff. Don't know if I'll be back in Pittsburgh any time soon, but if so, this place will be on the short list of places to stay.",positive
"Very small radius for the shuttle. Lots of aircrew get stuck at this hotel for extended periods of time and can go nowhere. Doesn't matter how nice a place is, if you're trapped you don't like it there. They will take you downtown for $5, though. Really? Do they make a lot of money on that? Doubtful. My guess is that they are fully capable of transporting people anywhere, but just don't want to. Even their most reliable customers. Aircrew should try to avoid and encourage their companies to find other hotels.",negative
"I only stayed here for one night in one of the cheaper rooms but everything about the hotel was great. They have a complimentary shuttle to and from the airport. They have a business center with two computers and printers, a fax machine and a photocopier. On site, they have a restaurant (where I had a very delicious lunch) and bar. There's also a 24 hour convenience ""store"" with some snacks, drinks, medication and other toiletries. From what I read, they have a gym, pool and hot tub as well but I didn't have the opportunity to try them. They have free Wi-fi throughout the entire hotel. Check-in was a breeze and they give you a warm chocolate chip cookie. The room was incredibly spacious with one of the most comfortable beds I've ever slept in. I normally wake up a few times during the night, but not here. They have starbucks coffee and Tazo tea in the room and in the bathroom, all Neutrogena products. I'd definitely recommend staying here.",positive
"My husband Rick and I stayed here last weekend (12/6/08-12/7/08). We went to the Christmas celebration at Old Economy Village that Saturday Night and the following day we went to a football party at one of Rick's friends who lived nearby. Not wanting to drive all the way back to Squirrel Hill only to return the next day, we found a great rate for this hotel on www.hotwire.com The Doubletree is absolutely wonderful for a one-night get away! They have wonderful little touches like free hot beverages all day and fresh cookies upon check in (always good for this diabetic in case she ""goes low"" in the middle of the night--and she did!). The rooms here are absolutely spacious. Rick and I had one of the ""smaller"" rooms, the Standard King. The room includes work desk with ergonomic chair, and something I've never seen in a hotel before-- 27"" flat screen TVs. The beds are very firm and have lots of pillows on them. Some of the larger rooms include suites and living rooms. The Doubletree also has a pool and a fitness room, both of which we made use of. The pool is a little small, but you can do ""mini-laps"" in it if you want. The fitness room is your typical hotel fitness room with a couple of universal fitness machines and a few cardio machines. I liked being able to do a work-out before breakfast for a change. The only drawback to these larger hotels is that they usually don't offer a complimentary breakfast. In fact, breakfast at these places can usually be expensive. Although their restaurant, Jackson's was a little more moderate than many hotel restaurants, it's strange how they don't show the nearby Bob Evans on their website listings for nearby restaurants. We ate there instead and saved a lot of money. That aside, this is a terrific hotel.",positive
"This was one of the nicer hotels I've stayed at. The employee who checked us in was not very friendly but that didn't make an impact on our stay, and another employee kind of had an attitude as well. They give you free appetizers and 2 drinks included in your stay.",positive
I do like the Drury hotels. The rooms are spacious and modern. They do provide meals but I have found the quality of food has decreased. Staff are always friendly.,positive
"I stayed at Drury inn while visiting my sick grandma in North Carolina. I must say they made the stay a great one. I didn't come in contact with one rude person, the guests are even really nice. This hotel is worth every cent. You get breakfast and dinner everyday, which Tate's so delicious. Free coffee all day and popcorn. I even had a little coffee machine in the room I stayed in. When I go back down I know where I will be staying. Already recommended Drury inn to my family members that are going down. A huge thank you to the staff at Drury inn you mad my stay a great one you guys are all the best!!! Much love.",positive
I would highly recommend this hotel. The staff was very focused on customer service. All employees were friendly and talkative. Our room was clean and nice. They served a great hotel breakfast and dinner. I would definitely stay again!,positive
"First class all the way. Lovely staff, incredible ""kickback"" offering with free hot food and drinks (2 complimentary alcoholic drinks for the adults),scrumptious breakfast buffet. Clean, eye-pleasing rooms, comfy beds and a pool. Couldn't ask for more. I will always look for a Drury wherever our travels take us.",positive
"Outstanding service. Welcomed when we arrived, room was great. Breakfast is awesome -- the whole crew working stepped up when there were large groups for breakfast. The meeting room space is great.",positive
